date,EmbLagunaChica,EmbLagunaGrande,EmbSantaJuana
1999-03-01,-0.035551202949136496,-0.03434663126245141,-0.00378420390188694
1999-04-01,-0.015442357864230871,-0.016357784625142813,-0.003779340535402298
1999-05-01,-0.010587234515696764,-0.020382411312311888,-0.002158988267183304
1999-06-01,-0.012239160016179085,-0.014036508742719889,-0.0010090391151607037
1999-07-01,0.0,0.0,-0.005169978365302086
1999-08-01,-0.011454220861196518,-0.02252002852037549,-0.002835359890013933
1999-09-01,-0.020761180203408003,-0.034374366980046034,-0.003997688181698322
1999-10-01,-0.028526274487376213,-0.04062292771413922,-0.0028264299035072327
1999-11-01,-0.037323308642953634,-0.058702290523797274,-0.004321809392422438
1999-12-01,-0.031005640514194965,-0.020735020749270916,-0.000793087761849165
2000-01-01,-0.031012034509330988,-0.02623821794986725,-0.0006550843827426434
2000-02-01,-0.009113186970353127,-0.009701517410576344,-0.0005891290493309498
2000-03-01,-0.005979882087558508,-0.007319804280996323,-0.0008345227688550949
2000-04-01,-0.02267094049602747,-0.02323769498616457,-0.0019057877361774445
2000-05-01,-0.0041174194775521755,-0.006498365197330713,-0.005405775271356106
2000-06-01,0.0,0.0,-0.004037178587168455
2000-07-01,4.656612873077393e-10,4.656612873077393e-10,-0.010103261563926935
2000-08-01,0.0,0.0,-0.007268650457262993
2000-09-01,0.0,0.0,-0.0028474004939198494
2000-10-01,-0.033586596604436636,-0.04768424853682518,-0.000533729325979948
2000-11-01,-0.0472610448487103,-0.048947958275675774,-0.0007068016566336155
2000-12-01,-0.01460493914783001,-0.01999492384493351,-0.0006025177426636219
2001-01-01,-0.026278750505298376,-0.029635424725711346,-0.001009941566735506
2001-02-01,-0.04749291855841875,-0.04773466009646654,-0.0008143517188727856
2001-03-01,-0.02662851521745324,-0.0347520518116653,-0.005949425511062145
2001-04-01,-0.03898661816492677,-0.04635641165077686,-0.005829891189932823
2001-05-01,-0.005597766954451799,-0.005331854801625013,-0.004308158531785011
2001-06-01,0.0,-0.005933135747909546,-0.0013251164928078651
2001-07-01,0.0,-0.0021834908984601498,-0.00081273028627038
2001-08-01,0.0,-0.00699899485334754,-0.00439605163410306
2001-09-01,4.656612873077393e-10,-0.00791859021410346,-0.006895797792822123
2001-10-01,-0.007314291782677174,-0.027794658206403255,-0.001344471238553524
2001-11-01,-0.05082792183384299,-0.049729805905371904,-0.0005982369184494019
2001-12-01,-0.061025277245789766,-0.0560868657194078,-0.002172661479562521
2002-01-01,-0.029708812944591045,-0.03898643050342798,-0.0011897762306034565
2002-02-01,-0.010852932464331388,-0.012895701453089714,-0.0010720654390752316
2002-03-01,-0.00780127476900816,-0.0076724207028746605,-0.00034105079248547554
2002-04-01,-0.020705165341496468,-0.021448052022606134,-0.003735068254172802
2002-05-01,-0.008694130461663008,-0.010546474251896143,-0.0055693588219583035
2002-06-01,0.0,0.0,-0.008037309627979994
2002-07-01,0.0,0.0,-0.008383235894143581
2002-08-01,4.656612873077393e-10,4.656612873077393e-10,-0.009861581958830357
2002-09-01,0.0,0.0,-0.009296382777392864
2002-10-01,0.0,-0.005598760675638914,-0.0010031783021986485
2002-11-01,-0.06534585822373629,-0.06983845308423042,-0.0004522213712334633
2002-12-01,-0.05694186547771096,-0.043226415291428566,-0.0017713205888867378
2003-01-01,-0.023904453963041306,-0.020414978731423616,-0.0004477924667298794
2003-02-01,-0.01645816396921873,-0.012595276813954115,-0.0004200935363769531
2003-03-01,-0.015440287534147501,-0.009380065370351076,-0.00032343389466404915
2003-04-01,-0.010925108566880226,-0.010816962458193302,-0.0008116490207612514
2003-05-01,-0.003724038600921631,-0.0034206989221274853,-0.0008537247776985168
2003-06-01,0.0,-0.0012171282432973385,-0.0006855828687548637
2003-07-01,0.0,-0.0007224688306450844,-0.004402944818139076
2003-08-01,0.0,-0.007125725969672203,-0.0009264149703085423
2003-09-01,-0.0018797274678945541,-0.0214932793751359,-0.0003546103835105896
2003-10-01,-0.06185194198042154,-0.04261277476325631,-0.00027776090428233147
2003-11-01,-0.030918747652322054,-0.02360668173059821,-0.00040594814345240593
2003-12-01,-0.011121352668851614,-0.009816803503781557,-0.0005629952065646648
2004-01-01,-0.030751670710742474,-0.03428098699077964,-0.0015491936355829239
2004-02-01,-0.020887095481157303,-0.027064471039921045,-0.00030623795464634895
2004-03-01,-0.008214333560317755,-0.006432487629354,-0.0004151565954089165
2004-04-01,-0.022412606049329042,-0.02445211634039879,-0.0022801337763667107
2004-05-01,-0.013926232699304819,-0.013115314301103354,-0.001317665446549654
2004-06-01,-0.012071824166923761,-0.013206159230321646,-0.0017458349466323853
2004-07-01,-0.010842789430171251,-0.011048591695725918,-0.0032933498732745647
2004-08-01,0.0,0.0,-0.009567752946168184
2004-09-01,-0.0025101955980062485,-0.010131554212421179,-0.002772475127130747
2004-10-01,-0.05057970015332103,-0.05984719470143318,-0.0011009289883077145
2004-11-01,-0.04058524873107672,-0.04299689829349518,-0.0038152942433953285
2004-12-01,-0.024370106868445873,-0.023573842830955982,-0.0005817371420562267
2005-01-01,-0.028762483969330788,-0.03287305170670152,-0.001130727119743824
2005-02-01,-0.02242165757343173,-0.023455776274204254,-0.0005537606775760651
2005-03-01,-0.039954282343387604,-0.03932926012203097,-0.003212823998183012
2005-04-01,-0.004194281063973904,-0.003747462760657072,-0.002118161879479885
2005-05-01,0.0,-0.0035159201361238956,-0.003399217501282692
2005-06-01,0.0,-0.003967738710343838,-0.0006465502083301544
2005-07-01,4.656612873077393e-10,-0.0039674062281847,-0.004971349611878395
2005-08-01,0.0,-0.007643913850188255,-0.004315410275012255
2005-09-01,0.0,-0.000742228701710701,-0.009809530805796385
2005-10-01,0.0,-0.014691581949591637,-0.0023842044174671173
2005-11-01,-0.06639664713293314,-0.0603996692225337,-0.0005817455239593983
2005-12-01,-0.026168074924498796,-0.020280682016164064,-0.0003945520147681236
2006-01-01,-0.040208684746176004,-0.03879339899867773,-0.0005505760200321674
2006-02-01,-0.04030021047219634,-0.04230116447433829,-0.002238229848444462
2006-03-01,-0.010091157630085945,-0.009257348719984293,-0.00034453580155968666
2006-04-01,-0.009357832837849855,-0.007489832583814859,-0.00026596104726195335
2006-05-01,-0.015178975649178028,-0.017350112088024616,-0.0027463454753160477
2006-06-01,0.0,-5.719112232327461e-05,-0.0019234884530305862
2006-07-01,-0.002371334470808506,-0.011141232214868069,-0.005021378397941589
2006-08-01,-0.003167593851685524,-0.006441337056457996,-0.0032376875169575214
2006-09-01,-0.017389767337590456,-0.037382155656814575,-0.0024122390896081924
2006-10-01,-0.032979671377688646,-0.027217792812734842,-0.0005961037240922451
2006-11-01,-0.0126668238081038,-0.011784662958234549,-0.0003550741821527481
2006-12-01,-0.011172534432262182,-0.01048668147996068,-0.0002657826989889145
2007-01-01,-0.022165783680975437,-0.020591551903635263,-0.0006128479726612568
2007-02-01,-0.013751952908933163,-0.017037997022271156,-0.0008306959643959999
2007-03-01,-0.0059479158371686935,-0.0046932329423725605,-0.0003022155724465847
2007-04-01,-0.00514695979654789,-0.006410261150449514,-0.0005153166130185127
2007-05-01,-0.004168181214481592,-0.003698228392750025,-0.001223711296916008
2007-06-01,0.0,-0.00035523204132914543,-0.004396751057356596
2007-07-01,0.0,0.0,-0.0038329842500388622
2007-08-01,0.0,0.0,-0.0012688413262367249
2007-09-01,0.0,-0.0055356998927891254,-0.0005404171533882618
2007-10-01,-0.018252426758408546,-0.03996810968965292,-0.0011253529228270054
2007-11-01,-0.05915450397878885,-0.04298364697024226,-0.0011643669568002224
2007-12-01,-0.025828137528151274,-0.019241702277213335,-0.00034854141995310783
2008-01-01,-0.022423335816711187,-0.021496101282536983,-0.0006958958692848682
2008-02-01,-0.01937809120863676,-0.019844786264002323,-0.0007571997120976448
2008-03-01,-0.01682219048961997,-0.020765318535268307,-0.0020477185025811195
2008-04-01,-0.006561556365340948,-0.008028645068407059,-0.0002604280598461628
2008-05-01,-0.008045273832976818,-0.007582317106425762,-0.0013918750919401646
2008-06-01,0.0,-6.426125764846802e-08,-0.006838379893451929
2008-07-01,0.0,0.0,-0.005689769051969051
2008-08-01,0.0,0.0,-0.005354509688913822
2008-09-01,0.0,0.0,-0.005022136028856039
2008-10-01,-0.0377475768327713,-0.05071008577942848,-0.0005232146941125393
2008-11-01,-0.020439036656171083,-0.020941784605383873,-0.0007444699294865131
2008-12-01,-0.02012276602908969,-0.02156145218759775,-0.0006739078089594841
2009-01-01,-0.03269617585465312,-0.03851537825539708,-0.0009240093640983105
2009-02-01,-0.019868276547640562,-0.023129360284656286,-0.0007803472690284252
2009-03-01,-0.02544546825811267,-0.03505770582705736,-0.0010660476982593536
2009-04-01,-0.006928826216608286,-0.0057604038156569,-0.000243243295699358
2009-05-01,-0.009993798099458218,-0.009278582874685526,-0.001416585873812437
2009-06-01,-7.766159251332283e-05,-0.00046148477122187614,-0.0033064880408346653
2009-07-01,0.0,-0.0024698013439774513,-0.005168381612747908
2009-08-01,0.0,-0.0012901774607598782,-0.004354444332420826
2009-09-01,0.0,-0.013635111041367054,-0.0007106154225766659
2009-10-01,-0.03230128064751625,-0.037978163454681635,-0.0009157783351838589
2009-11-01,-0.021321899723261595,-0.021138519514352083,-0.000516167376190424
2009-12-01,-0.006323899608105421,-0.008277262095361948,-0.00032547488808631897
2010-01-01,-0.033809443935751915,-0.029309251811355352,-0.0015370771288871765
2010-02-01,-0.019327130168676376,-0.021119845565408468,-0.0003703371621668339
2010-03-01,-0.006365481298416853,-0.0063800816424191,-0.00031661149114370346
2010-04-01,-0.008761036209762096,-0.010228861588984728,-0.00019277958199381828
2010-05-01,-0.0076897405087947845,-0.009532760363072157,-0.008311015088111162
2010-06-01,0.0,0.0,-0.007977878209203482
2010-07-01,0.0,0.0,-0.0063163721933960915
2010-08-01,0.0,0.0,-0.007800758816301823
2010-09-01,0.0,0.0,-0.007432748097926378
2010-10-01,-0.029396845027804375,-0.03581680357456207,-0.0012225029058754444
2010-11-01,-0.05082242423668504,-0.048647056333720684,-0.0006847442127764225
2010-12-01,-0.015675803180783987,-0.015888654626905918,-0.0004369323141872883
2011-01-01,-0.017767006065696478,-0.01566320238634944,-0.0004452420398592949
2011-02-01,-0.024240615777671337,-0.03049867646768689,-0.0016222205013036728
2011-03-01,-0.0467440253123641,-0.050017752684652805,-0.0012400276027619839
2011-04-01,-0.015059262979775667,-0.013473938684910536,-0.0009879563003778458
2011-05-01,-0.0032928851433098316,-0.003779623657464981,-0.00028784386813640594
2011-06-01,-0.00078953942283988,-0.0008805757388472557,-0.006036314181983471
2011-07-01,0.0,0.0,-0.007472449913620949
2011-08-01,0.0,0.0,-0.00839812308549881
2011-09-01,-0.006307604257017374,-0.0115518132224679,-0.0017194561660289764
2011-10-01,-0.05624763574451208,-0.061557150445878506,-0.002757543697953224
2011-11-01,-0.018615386448800564,-0.022847058717161417,-0.0004127584397792816
2011-12-01,-0.021482848562300205,-0.02247363794595003,-0.0009107193909585476
2012-01-01,-0.04370403615757823,-0.04525938257575035,-0.0009655151516199112
2012-02-01,-0.048086073249578476,-0.05126621574163437,-0.0013648215681314468
2012-03-01,-0.016749112401157618,-0.017874492798000574,-0.0002990453504025936
2012-04-01,-0.013902604579925537,-0.017211786471307278,-0.004479010123759508
2012-05-01,-0.0021891589276492596,-0.002221511211246252,-0.00352479238063097
2012-06-01,0.0,-0.0032424358651041985,-0.0008910545147955418
2012-07-01,0.0,-0.008857706561684608,-0.00029564136639237404
2012-08-01,-3.0217692255973816e-05,-0.0031989077106118202,-0.0028940890915691853
2012-09-01,-0.022686101030558348,-0.03402967657893896,-0.0011412156745791435
2012-10-01,-0.02255140384659171,-0.02575657144188881,-0.0001855907030403614
2012-11-01,-0.005768450442701578,-0.006887094117701054,-0.00022161146625876427
2012-12-01,-0.0043962569907307625,-0.005926509387791157,-0.0002598762512207031
2013-01-01,-0.05852062162011862,-0.05377252260223031,-0.0027229967527091503
2013-02-01,-0.03412228915840387,-0.036651312839239836,-0.0008390643633902073
2013-03-01,-0.005858107469975948,-0.0063730026595294476,-0.00019662920385599136
2013-04-01,-0.00607465161010623,-0.004784304648637772,-0.00015253061428666115
2013-05-01,-0.002180047333240509,-0.0019499845802783966,-0.0041507333517074585
2013-06-01,0.0,0.0,-0.003981571178883314
2013-07-01,0.0,0.0,-0.0056971036829054356
2013-08-01,0.0,0.0,-0.004838178399950266
2013-09-01,0.0,-0.0020120120607316494,-0.001172793097794056
2013-10-01,-0.04355983017012477,-0.05435556638985872,-0.0003001508302986622
2013-11-01,-0.03690773528069258,-0.034005724824965,-0.001444629393517971
2013-12-01,-0.020410613622516394,-0.02168725850060582,-0.000815478153526783
2014-01-01,-0.038902207277715206,-0.035316912923008204,-0.0006106961518526077
2014-02-01,-0.00738781550899148,-0.01096927747130394,-0.00037674233317375183
2014-03-01,-0.005115755833685398,-0.005866548046469688,-0.000311167910695076
2014-04-01,-0.012591124977916479,-0.015546281822025776,-0.00016792630776762962
2014-05-01,-0.0035773091949522495,-0.003118406515568495,-0.0028232838958501816
2014-06-01,0.0,0.0,-0.0071397870779037476
2014-07-01,0.0,0.0,-0.006867959164083004
2014-08-01,-0.016066214069724083,-0.02406788570806384,-0.0028214072808623314
2014-09-01,-0.009760418441146612,-0.015337622258812189,-0.006575689185410738
2014-10-01,-0.046146524138748646,-0.059603044763207436,-0.0025218049995601177
2014-11-01,-0.014425674919039011,-0.016912933439016342,-0.0004069586284458637
2014-12-01,-0.004786901641637087,-0.004681417252868414,-0.00029592495411634445
2015-01-01,-0.016012045554816723,-0.016404473688453436,-0.00025190319865942
2015-02-01,-0.01918831840157509,-0.020132110454142094,-0.0009759943932294846
2015-03-01,-0.00681641697883606,-0.007801978848874569,-0.004206564277410507
2015-04-01,-0.030279043596237898,-0.04204601189121604,-0.01007036492228508
2015-05-01,-0.021920464001595974,-0.016011026222258806,-0.0015321848914027214
2015-06-01,-0.01658476796001196,-0.01697172224521637,-0.0005673295818269253
2015-07-01,-0.0013172370381653309,-0.0017098966054618359,-0.006084602326154709
2015-08-01,0.0,0.0,-0.009622808545827866
2015-09-01,4.656612873077393e-10,4.656612873077393e-10,-0.005435045808553696
2015-10-01,0.0,-0.00021914811804890633,-0.00948602706193924
2015-11-01,4.656612873077393e-10,-0.026114853098988533,-0.0023794611915946007
2015-12-01,-0.06475878180935979,-0.05871325731277466,-0.0004449603147804737
2016-01-01,-0.027157012838870287,-0.023250080179423094,-0.00040620751678943634
2016-02-01,-0.015924002043902874,-0.014646198600530624,-0.0004137209616601467
2016-03-01,-0.02292032027617097,-0.021080559585243464,-0.0008418872021138668
2016-04-01,-0.018699010834097862,-0.0211111418902874,-0.003120193723589182
2016-05-01,0.0,-1.3776123523712158e-05,-0.0035320892930030823
2016-06-01,0.0,0.0,-0.007123364135622978
2016-07-01,0.0,0.0,-0.006124617997556925
2016-08-01,4.656612873077393e-10,4.656612873077393e-10,-0.0016055824235081673
2016-09-01,0.0,-0.0014998186379671097,-0.0006344011053442955
2016-10-01,-0.006242220290005207,-0.03800398809835315,-0.00046510621905326843
2016-11-01,-0.05839419923722744,-0.05515336757525802,-0.000518488697707653
2016-12-01,-0.061483598314225674,-0.04711495852097869,-0.0031631221063435078
2017-01-01,-0.04611811088398099,-0.040135991759598255,-0.003815826028585434
2017-02-01,-0.03213669499382377,-0.032458677887916565,-0.0022166185081005096
2017-03-01,-0.02530035562813282,-0.02940748818218708,-0.0012951050885021687
2017-04-01,-0.013557930942624807,-0.013412545900791883,-0.0012878426350653172
2017-05-01,-0.0027631516568362713,-0.0026439675129950047,-0.005940709728747606
2017-06-01,4.656612873077393e-10,4.656612873077393e-10,-0.007401502691209316
2017-07-01,0.0,0.0,-0.007400122936815023
2017-08-01,0.0,0.0,-0.006614647805690765
2017-09-01,0.0,0.0,-0.0030341981910169125
2017-10-01,0.0,-0.0022668037563562393,-0.00097673200070858
2017-11-01,-0.06236562551930547,-0.06714111613109708,-0.00060608284547925
2017-12-01,-0.04246813477948308,-0.029627160169184208,-0.0003764154389500618
2018-01-01,-0.04122436325997114,-0.03642482357099652,-0.0005331961438059807
2018-02-01,-0.05033532623201609,-0.04552116896957159,-0.001329566352069378
2018-03-01,-0.01387533638626337,-0.0121747562661767,-0.00045781955122947693
2018-04-01,-0.015857841819524765,-0.015193517785519361,-0.0022982382215559483
2018-05-01,-0.0037008319050073624,-0.005386528559029102,-0.002649200614541769
2018-06-01,0.0,-0.0011751586571335793,-0.005163611378520727
2018-07-01,4.656612873077393e-10,4.656612873077393e-10,-0.005566430278122425
2018-08-01,0.0,0.0,-0.004031335934996605
2018-09-01,-0.016466660890728235,-0.03277142206206918,-0.00048602744936943054
2018-10-01,-0.045343173667788506,-0.050059800036251545,-0.0009437594562768936
2018-11-01,-0.032906158827245235,-0.03135801153257489,-0.00036372849717736244
2018-12-01,-0.016732740681618452,-0.017157801892608404,-0.0007046656683087349
2019-01-01,-0.025787786580622196,-0.01999800419434905,-0.00046214787289500237
2019-02-01,-0.026730171870440245,-0.03469422925263643,-0.0006185728125274181
2019-03-01,-0.006807124707847834,-0.0077302721329033375,-0.00031198328360915184
2019-04-01,-0.007871615700423717,-0.008615750353783369,-0.0022875149734318256
2019-05-01,-0.015230156481266022,-0.01649719662964344,-0.0019338950514793396
2019-06-01,4.656612873077393e-10,-0.0020892214961349964,-0.0011477293446660042
2019-07-01,4.656612873077393e-10,-0.005085759796202183,-0.0004603522829711437
2019-08-01,-0.003539436496794224,-0.01694825431331992,-0.0001936587505042553
2019-09-01,-0.015063513070344925,-0.019810229539871216,-0.004273792263120413
2019-10-01,-0.03349417028948665,-0.03771722503006458,-0.0002770097926259041
2019-11-01,-0.014444469474256039,-0.012778571341186762,-0.0002448698505759239
2019-12-01,-0.01691425032913685,-0.011513208504766226,-0.00024947477504611015
2020-01-01,-0.057249986566603184,-0.04756470303982496,-0.0011431565508246422
2020-02-01,-0.01341859856620431,-0.017132582142949104,-0.0006302869878709316
2020-03-01,-0.014405017253011465,-0.015896061901003122,-0.00025445083156228065
2020-04-01,-0.017917362973093987,-0.01777539448812604,-0.0006714509800076485
2020-05-01,-0.003261213656514883,-0.003091581631451845,-0.000310264527797699
2020-06-01,4.656612873077393e-10,4.656612873077393e-10,-0.006850767880678177
2020-07-01,0.0,0.0,-0.005849365144968033
2020-08-01,0.0,0.0,-0.0023869825527071953
2020-09-01,-6.719771772623062e-05,-0.009792091324925423,-0.0016687293536961079
2020-10-01,-0.05957042519003153,-0.05702766729518771,-0.000332594383507967
2020-11-01,-0.017715446650981903,-0.015480525325983763,-0.00026527512818574905
2020-12-01,-0.00877728033810854,-0.009928001090884209,-0.0002449173480272293
2021-01-01,-0.03958416637033224,-0.03895636834204197,-0.0005511841736733913
2021-02-01,-0.01740992721170187,-0.022750715725123882,-0.0014865337871015072
2021-03-01,-0.026235433761030436,-0.0286014205776155,-0.0012359926477074623
2021-04-01,-0.013830043841153383,-0.010076466016471386,-0.00014064274728298187
2021-05-01,-0.008753084111958742,-0.00790714705362916,-0.0011562206782400608
2021-06-01,-0.009319762233644724,-0.009912988170981407,-0.003934893757104874
2021-07-01,0.0,0.0,-0.0033132508397102356
2021-08-01,0.0,-5.251448601484299e-05,-0.0016382425092160702
2021-09-01,-0.014410639181733131,-0.03207799978554249,-0.0008771135471761227
2021-10-01,-0.01844509318470955,-0.020251895766705275,-0.0002122325822710991
2021-11-01,-0.0052910237573087215,-0.006318585481494665,-0.000283233355730772
2021-12-01,-0.026461991015821695,-0.026240325532853603,-0.0004987665452063084
2022-01-01,-0.06397011922672391,-0.05969902500510216,-0.005734908860176802
2022-02-01,-0.02688317047432065,-0.029960453510284424,-0.00028573349118232727
2022-03-01,-0.01250162860378623,-0.014665281400084496,-0.00018923170864582062
2022-04-01,-0.0034011048264801502,-0.003188956528902054,-0.00013438472524285316
2022-05-01,-0.009466840885579586,-0.010126067791134119,-0.0002897907979786396
2022-06-01,-4.423782229423523e-08,-0.00028479285538196564,-0.0018483670428395271
2022-07-01,0.0,0.0,-0.005971773527562618
2022-08-01,0.0,0.0,-0.010026280302554369
2022-09-01,4.656612873077393e-10,-3.581587225198746e-05,-0.002839494962245226
2022-10-01,-0.028558549471199512,-0.049296784680336714,-0.0009468593634665012
